,食物成分表,,,,,,,,,,,,,,,,,,
序号,名  称,可食部分,能量,水分,蛋白质,脂肪,膳食纤维,碳水化物,维生素A,维生素B1,维生素B2,烟酸,维生素E,钠,钙,铁,类别,维生素C,胆固醇
135,卤干,100,336,32.4000015258789,14.5,16.7000007629395,1.60000002384186,31.7999992370605,0,0.0299999993294477,0.140000000596046,0.200000002980232,0,40.9000015258789,731,3.90000009536743,21,0,0
136,眉豆（饭豇豆）,100,320,12,18.6000003814697,1.10000002384186,6.59999990463257,59,0,0.150000005960464,0.180000007152557,2.09999990463257,12.289999961853,86.5,60,5.5,21,0,0
137,脑豆,100,360,10.6999998092651,23.3999996185303,3.79999995231628,1.5,58.0999984741211,0,0.349999994039536,0.280000001192093,2.90000009536743,19.2099990844727,12,327,7.69999980926514,21,0,0
138,膨化豆粕（大豆蛋白）,100,321,9.30000019073486,36.7000007629395,0.699999988079071,5.90000009536743,42,0,0,0.109999999403954,5.80000019073486,1.13999998569489,3.29999995231628,144,9.80000019073486,21,0,0
139,蒲包干,100,135,72.5,12.1000003814697,5.69999980926514,0,8.89999961853027,0,0.0199999995529652,0.00999999977648258,0,14.0900001525879,633.099975585938,134,9.10000038146973,21,0,0
140,千张（百页）,100,260,52,24.5,16,1,4.5,5,0.0399999991059303,0.0500000007450581,0.200000002980232,23.3799991607666,20.6000003814697,313,6.40000009536743,21,0,0
141,青豆（青大豆）,100,373,9.5,34.5999984741211,16,12.6000003814697,22.7000007629395,132,0.409999996423721,0.180000007152557,3,10.0900001525879,1.79999995231628,200,8.39999961853027,21,0,0
142,酸豆乳,100,67,84.5,2.20000004768372,1.20000004768372,0,11.8000001907349,0,0.0599999986588955,0,0.699999988079071,1.11000001430511,18.6000003814697,32,0.400000005960464,21,0,0
143,素大肠,100,153,63,18.1000003814697,3.59999990463257,1,12,0,0.0199999995529652,0.0199999995529652,0.100000001490116,0,144.699996948242,445,3.79999995231628,21,0,0
144,素火腿,100,211,55,19.1000003814697,13.1999998092651,0.899999976158142,3.90000009536743,0,0.00999999977648258,0.0299999993294477,0.100000001490116,25.9899997711182,675.900024414062,8,7.30000019073486,21,0,0
145,素鸡,100,192,64.3000030517578,16.5,12.5,0.899999976158142,3.29999995231628,10,0.0199999995529652,0.0299999993294477,0.400000005960464,17.7999992370605,373.799987792969,319,5.30000019073486,21,0,0
146,素虾（炸）,100,576,3.40000009536743,27.6000003814697,44.4000015258789,2.70000004768372,16.6000003814697,0,0.0399999991059303,0.0199999995529652,1.60000002384186,50.7900009155273,1440.30004882812,251,6.30000019073486,21,0,0
147,素鸡丝卷,100,186,63.5,11.1999998092651,13.6999998092651,5.59999990463257,4.5,5,0.0299999993294477,0.0399999991059303,0.5,27.7199993133545,0,103,6,21,0,0
148,素什锦,100,173,65.3000030517578,14,10.1999998092651,2,6.30000019073486,0,0.0700000002980232,0.0399999991059303,0.5,9.51000022888184,475.100006103516,174,6,21,0,0
149,酥香兰花豆,100,416,9.19999980926514,12.8000001907349,13.6000003814697,1.20000004768372,60.5,0,0.259999990463257,0.170000001788139,1.5,8.13000011444092,109.800003051758,59,2.29999995231628,21,0,0
150,豌豆,100,313,10.3999996185303,20.2999992370605,1.10000002384186,10.3999996185303,55.4000015258789,42,0.490000009536743,0.140000000596046,2.40000009536743,8.47000026702881,9.69999980926514,97,4.90000009536743,21,0,0
151,豌豆（花）,100,322,11.5,21.6000003814697,1,6.90000009536743,56.7000007629395,40,0.680000007152557,0.219999998807907,2.40000009536743,9.63000011444092,3.20000004768372,106,4.40000009536743,21,0,0
152,小豆（红，红小豆）,100,309,12.6000003814697,20.2000007629395,0.600000023841858,7.69999980926514,55.7000007629395,13,0.159999996423721,0.109999999403954,2,14.3599996566772,2.20000004768372,74,7.40000009536743,21,0,0
153,油豆腐（豆腐泡）,100,244,58.7999992370605,17,17.6000003814697,0.600000023841858,4.30000019073486,5,0.0500000007450581,0.0399999991059303,0.300000011920929,24.7000007629395,32.5,147,5.19999980926514,21,0,0
154,油炸豆瓣,100,405,8.10000038146973,25.1000003814697,9.80000019073486,0.699999988079071,54,0,0.109999999403954,0.200000002980232,1.79999995231628,7.88000011444092,359.399993896484,63,1.89999997615814,21,0,0
155,油炸豆花,100,400,12.1999998092651,33.4000015258789,14.8000001907349,1.79999995231628,33.2999992370605,0,0.0399999991059303,0.259999990463257,1.79999995231628,18.75,0,0,0,21,0,0
156,芸豆（白）,100,296,14.3999996185303,23.3999996185303,1.39999997615814,9.80000019073486,47.4000015258789,0,0.180000007152557,0.259999990463257,2.40000009536743,6.15999984741211,0,0,0,21,0,0
157,芸豆（红）,100,314,11.1000003814697,21.3999996185303,1.29999995231628,8.30000019073486,54.2000007629395,30,0.180000007152557,0.0900000035762787,2,7.73999977111816,0.600000023841858,176,5.40000009536743,21,0,0
158,芸豆（虎皮）,100,334,10.1999998092651,22.5,0.899999976158142,3.5,59,0,0.370000004768372,0.280000001192093,2.09999990463257,6.01999998092651,3.29999995231628,156,1.70000004768372,21,0,0
159,芸豆（杂，带皮）,100,306,9.80000019073486,22.3999996185303,0.600000023841858,10.5,52.7999992370605,0,0,0,0,0,10.5,349,8.69999980926514,21,0,0
160,杂豆,100,316,11.3999996185303,8.19999980926514,1,6.80000019073486,68.5999984741211,0,0,0,0,0,0,0,0,21,0,0
161,枝竹,100,472,6.90000009536743,44.5,24.7000007629395,2.70000004768372,18,0,0.109999999403954,0.0700000002980232,0.899999976158142,26.7800006866455,83,49,10.8000001907349,21,0,0
162,扁豆（鲜）,91,37,88.3000030517578,2.70000004768372,0.200000002980232,2.09999990463257,6.09999990463257,25,0.0399999991059303,0.0700000002980232,0.899999976158142,0.239999994635582,3.79999995231628,38,1.89999997615814,22,13,0
163,蚕豆（鲜）,31,104,70.1999969482422,8.80000019073486,0.400000005960464,3.09999990463257,16.3999996185303,52,0.370000004768372,0.100000001490116,1.5,0.829999983310699,4,16,3.5,22,16,0
164,刀豆,92,35,89,3.09999990463257,0.200000002980232,1.79999995231628,5.30000019073486,37,0.0500000007450581,0.0700000002980232,1,0.310000002384186,5.90000009536743,48,3.20000004768372,22,15,0
165,豆角,96,30,90,2.5,0.200000002980232,2.09999990463257,4.59999990463257,33,0.0500000007450581,0.0700000002980232,0.899999976158142,2.24000000953674,3.40000009536743,29,1.5,22,18,0
166,豆角（白）,97,30,89.6999969482422,2.20000004768372,0.200000002980232,2.59999990463257,4.80000019073486,97,0.0599999986588955,0.0399999991059303,0.899999976158142,2.38000011444092,9.5,26,0.800000011920929,22,39,0
167,发芽豆,83,128,66.0999984741211,12.3999996185303,0.699999988079071,1.29999995231628,18.1000003814697,0,0.300000011920929,0.170000001788139,2.29999995231628,2.79999995231628,3.90000009536743,41,5,22,4,0
168,荷兰豆,88,27,91.9000015258789,2.5,0.300000011920929,1.39999997615814,3.5,80,0.0900000035762787,0.0399999991059303,0.699999988079071,0.300000011920929,8.80000019073486,51,0.899999976158142,22,16,0
169,黄豆芽,100,44,88.8000030517578,4.5,1.60000002384186,1.5,3,5,0.0399999991059303,0.0700000002980232,0.600000023841858,0.800000011920929,7.19999980926514,21,0.899999976158142,22,8,0
170,豇豆（鲜）,97,29,90.3000030517578,2.90000009536743,0.300000011920929,2.29999995231628,3.59999990463257,42,0.0700000002980232,0.0900000035762787,1.39999997615814,4.3899998664856,2.20000004768372,27,0.5,22,19,0
171,豇豆（鲜，长）,98,29,90.8000030517578,2.70000004768372,0.200000002980232,1.79999995231628,4,20,0.0700000002980232,0.0700000002980232,0.800000011920929,0.649999976158142,4.59999990463257,42,1,22,18,0
172,绿豆芽,100,18,94.5999984741211,2.09999990463257,0.100000001490116,0.800000011920929,2.09999990463257,3,0.0500000007450581,0.0599999986588955,0.5,0.189999997615814,4.40000009536743,9,0.600000023841858,22,6,0
173,垅船豆,82,34,90.3000030517578,2,0.400000005960464,1.29999995231628,5.5,13,0.0399999991059303,0.0199999995529652,0.300000011920929,0.899999976158142,0.899999976158142,37,1.29999995231628,22,13,0
174,龙豆,98,32,90,3.70000004768372,0.5,1.89999997615814,3.09999990463257,87,0.0399999991059303,0.0599999986588955,1,0.769999980926514,4.09999990463257,147,1.29999995231628,22,11,0
175,龙牙豆（玉豆）,93,17,94.4000015258789,2.59999990463257,0.200000002980232,1.29999995231628,1.10000002384186,87,0.00999999977648258,0.540000021457672,0.800000011920929,0,1.79999995231628,30,0.800000011920929,22,12,0
176,毛豆（青豆）,53,123,69.5999984741211,13.1000003814697,5,4,6.5,22,0.150000005960464,0.0700000002980232,1.39999997615814,2.44000005722046,3.90000009536743,135,3.5,22,27,0
177,四季豆（菜豆）,96,28,91.3000030517578,2,0.400000005960464,1.5,4.19999980926514,35,0.0399999991059303,0.0700000002980232,0.400000005960464,1.24000000953674,8.60000038146973,42,1.5,22,6,0
178,豌豆（鲜）,42,105,70.1999969482422,7.40000009536743,0.300000011920929,3,18.2000007629395,37,0.430000007152557,0.0900000035762787,2.29999995231628,1.21000003814697,1.20000004768372,21,1.70000004768372,22,14,0
179,豌豆苗,98,29,92.6999969482422,3.09999990463257,0.600000023841858,0,2.79999995231628,0,0,0,0,0,26.2999992370605,59,1.79999995231628,22,0,0
180,油豆角（多花菜豆）,99,22,92.1999969482422,2.40000009536743,0.300000011920929,1.60000002384186,2.29999995231628,27,0.0700000002980232,0.0799999982118607,1.39999997615814,2.39000010490417,3.29999995231628,69,1.89999997615814,22,11,0
181,芸豆（鲜）,96,25,91.0999984741211,0.800000011920929,0.100000001490116,2.09999990463257,5.30000019073486,40,0.330000013113022,0.0599999986588955,0.800000011920929,0.0700000002980232,4,88,1,22,9,0
182,百合,82,162,56.7000007629395,3.20000004768372,0.100000001490116,1.70000004768372,37.0999984741211,0,0.0199999995529652,0.0399999991059303,0.699999988079071,0,6.69999980926514,11,1,33,18,0
183,百合（干）,100,342,10.3000001907349,6.69999980926514,0.5,1.70000004768372,77.8000030517578,0,0.0500000007450581,0.0900000035762787,0.899999976158142,0,37.2999992370605,32,5.90000009536743,33,0,0
184,百合（脱水）,100,343,9.89999961853027,8.10000038146973,0.100000001490116,1.70000004768372,77.4000015258789,0,0,0.0199999995529652,1.10000002384186,0,69.8000030517578,29,5,33,7,0
185,荸荠（马蹄，地栗）,78,59,83.5999984741211,1.20000004768372,0.200000002980232,1.10000002384186,13.1000003814697,3,0.0199999995529652,0.0199999995529652,0.699999988079071,0.649999976158142,15.6999998092651,4,0.600000023841858,33,7,0
186,慈菇（乌芋白地果）,89,94,73.5999984741211,4.59999990463257,0.200000002980232,1.39999997615814,18.5,0,0.140000000596046,0.0700000002980232,1.60000002384186,2.16000008583069,39.0999984741211,14,2.20000004768372,33,4,0
187,甘薯（红心，山芋红薯）,90,99,73.4000015258789,1.10000002384186,0.200000002980232,1.60000002384186,23.1000003814697,125,0.0399999991059303,0.0399999991059303,0.600000023841858,0.280000001192093,28.5,23,0.5,33,26,0
188,甘薯（白心，红皮山芋）,86,104,72.5999984741211,1.39999997615814,0.200000002980232,1,24.2000007629395,37,0.0700000002980232,0.0399999991059303,0.600000023841858,0.430000007152557,58.2000007629395,24,0.800000011920929,33,24,0
189,甘薯粉（地瓜粉）,100,336,14.5,2.70000004768372,0.200000002980232,0.100000001490116,80.8000030517578,3,0.0299999993294477,0.0500000007450581,0.200000002980232,26.3999996185303,26.3999996185303,33,10,33,0,0
190,甘薯片（白薯干）,100,340,12.1000003814697,4.69999980926514,0.800000011920929,2,78.5,25,0.150000005960464,0.109999999403954,1.10000002384186,0.379999995231628,26.3999996185303,112,3.70000004768372,33,9,0
191,胡萝卜（红）,96,37,89.1999969482422,1,0.200000002980232,1.10000002384186,7.69999980926514,688,0.0399999991059303,0.0299999993294477,0.600000023841858,0.409999996423721,71.4000015258789,32,1,33,13,0
192,胡萝卜（黄）,97,43,87.4000015258789,1.39999997615814,0.200000002980232,1.29999995231628,8.89999961853027,668,0.0399999991059303,0.0399999991059303,0.200000002980232,0,25.1000003814697,32,0.5,33,16,0
193,胡萝卜（脱水）,100,320,10.8999996185303,4.19999980926514,1.89999997615814,6.40000009536743,71.5,2875,0.119999997317791,0.150000005960464,2.59999990463257,0,300.700012207031,458,8.5,33,32,0
194,茭笋,77,25,91.0999984741211,1.70000004768372,0.200000002980232,2,4.19999980926514,0,0.0500000007450581,0.0399999991059303,0.800000011920929,0.419999986886978,39.7999992370605,2,0.5,33,12,0
195,姜,95,41,87,1.29999995231628,0.600000023841858,2.70000004768372,7.59999990463257,28,0.0199999995529652,0.0299999993294477,0.800000011920929,0,14.8999996185303,27,1.39999997615814,33,4,0
196,姜（干）,95,273,14.8999996185303,9.10000038146973,5.69999980926514,17.7000007629395,46.2999992370605,0,0,0.100000001490116,0,0.00999999977648258,9.89999961853027,62,0,33,0,0
197,姜（子姜，嫩姜）,82,19,94.5,0.699999988079071,0.600000023841858,0.899999976158142,2.79999995231628,0,0,0.00999999977648258,0.300000011920929,0,1.89999997615814,9,0.800000011920929,33,2,0
198,芥菜头（大头菜水芥）,83,33,89.5999984741211,1.89999997615814,0.200000002980232,1.39999997615814,6,0,0.0599999986588955,0.0199999995529652,0.600000023841858,0.200000002980232,65.5999984741211,65,0.800000011920929,33,34,0
199,洋姜（洋生姜，菊芋）,100,56,80.8000030517578,2.40000009536743,0,4.30000019073486,11.5,0,0.00999999977648258,0.00999999977648258,1.39999997615814,0,11.5,23,7.19999980926514,33,0,0
200,玉兰片,100,43,78,2.59999990463257,0.400000005960464,11.3000001907349,7.30000019073486,0,0.0399999991059303,0.0700000002980232,0.100000001490116,1.89999997615814,1.89999997615814,42,3.59999990463257,33,1,0
201,芋头（芋艿，毛芋）,84,79,78.5999984741211,2.20000004768372,0.200000002980232,1,17.1000003814697,27,0.0599999986588955,0.0500000007450581,0.699999988079071,0.449999988079071,33.0999984741211,36,1,33,6,0
202,竹笋,63,19,92.8000030517578,2.59999990463257,0.200000002980232,1.79999995231628,1.79999995231628,0,0.0799999982118607,0.0799999982118607,0.600000023841858,0.0500000007450581,0.400000005960464,9,0.5,33,5,0
203,竹笋（白笋，干）,64,196,10,26,4,43.2000007629395,13.8999996185303,2,0,0.319999992847443,0.200000002980232,0,0,31,4.19999980926514,33,0,0
204,竹笋（鞭笋，马鞭笋）,45,11,90.0999984741211,2.59999990463257,0,6.59999990463257,0.100000001490116,0,0.0500000007450581,0.0900000035762787,0.5,0,0,17,2.5,33,7,0
205,竹笋（春笋）,66,20,91.4000015258789,2.40000009536743,0.100000001490116,2.79999995231628,2.29999995231628,5,0.0500000007450581,0.0399999991059303,0.400000005960464,0,6,8,2.40000009536743,33,5,0
206,竹笋（黑笋，干）,76,213,14.3999996185303,17.6000003814697,2.40000009536743,27.2000007629395,30.2999992370605,0,0,0.409999996423721,1.89999997615814,0,6.19999980926514,30,18.8999996185303,33,0,0
207,竹笋（毛笋，毛竹笋）,67,21,93.0999984741211,2.20000004768372,0.200000002980232,1.29999995231628,2.5,0,0.0399999991059303,0.0500000007450581,0.300000011920929,0.150000005960464,5.19999980926514,16,0.899999976158142,33,9,0
208,白菜（脱水）,100,286,10,6.19999980926514,0.800000011920929,9.39999961853027,63.5,0,0.239999994635582,0,4.80000019073486,187,492.5,908,13.8000001907349,31,187,0
209,白菜（大白菜）,92,21,93.5999984741211,1.70000004768372,0.200000002980232,0.600000023841858,3.09999990463257,42,0.0599999986588955,0.0700000002980232,0.800000011920929,0.920000016689301,89.3000030517578,69,0.5,31,47,0
210,白菜苔（菜苔菜心）,84,25,91.3000030517578,2.79999995231628,0.5,1.70000004768372,2.29999995231628,160,0.0500000007450581,0.0799999982118607,1.20000004768372,0.519999980926514,26,96,2.79999995231628,31,44,0
211,菠菜（赤根菜）,89,24,91.1999969482422,2.59999990463257,0.300000011920929,1.70000004768372,2.79999995231628,487,0.0399999991059303,0.109999999403954,0.600000023841858,1.74000000953674,85.1999969482422,66,2.90000009536743,31,32,0
212,菠菜（脱水）,100,283,9.19999980926514,6.40000009536743,0.600000023841858,12.6999998092651,63,598,0.200000002980232,0.180000007152557,3.90000009536743,7.73000001907349,242,411,25.8999996185303,31,82,0
213,菜花（花椰菜）,82,24,92.4000015258789,2.09999990463257,0.200000002980232,1.20000004768372,3.40000009536743,5,0.0299999993294477,0.0799999982118607,0.600000023841858,0.430000007152557,31.6000003814697,23,1.10000002384186,31,61,0
214,菜花（脱水）,100,286,9.80000019073486,6.5,0.600000023841858,13.1999998092651,63.5999984741211,0,0.209999993443489,0,7.40000009536743,0,264.299987792969,185,6.40000009536743,31,82,0
215,菜节（油菜苔，油菜心）,93,20,94.1999969482422,1.89999997615814,0.600000023841858,1,1.79999995231628,185,0.0199999995529652,0.100000001490116,0.5,0.479999989271164,56.2000007629395,92,1.29999995231628,31,54,0
216,莼菜（瓶装，花案板）,100,20,94.5,1.39999997615814,0.100000001490116,0.5,3.29999995231628,55,0,0.00999999977648258,0.100000001490116,0.899999976158142,7.90000009536743,42,2.40000009536743,31,0,0
217,葱茎（脱水）,100,303,9.69999980926514,6.30000019073486,0.400000005960464,11.3999996185303,68.5999984741211,35,0.0700000002980232,0.0599999986588955,3,0,44.9000015258789,49,22.1000003814697,31,89,0
218,葱头（洋葱）,90,39,89.1999969482422,1.10000002384186,0.200000002980232,0.899999976158142,8.10000038146973,3,0.0299999993294477,0.0299999993294477,0.300000011920929,0.140000000596046,4.40000009536743,24,0.600000023841858,31,8,0
219,葱头（白皮，脱水）,100,330,9.10000038146973,5.5,0.400000005960464,5.69999980926514,76.1999969482422,5,0.159999996423721,0.159999996423721,1,0,31.7000007629395,186,0.899999976158142,31,22,0
220,葱头（紫皮，脱水）,100,324,9.10000038146973,6.90000009536743,0.400000005960464,7.5,73.0999984741211,3,0.200000002980232,0.140000000596046,1,0,77.4000015258789,351,6.19999980926514,31,5,0
221,大白菜（青白口）,83,15,95.0999984741211,1.39999997615814,0.100000001490116,0.899999976158142,2.09999990463257,13,0.0299999993294477,0.0399999991059303,0.400000005960464,0.360000014305115,48.4000015258789,35,0.600000023841858,31,28,0
222,榨菜,100,29,75,2.20000004768372,0.300000011920929,2.09999990463257,4.40000009536743,83,0.0299999993294477,0.0599999986588955,0.5,0,4252.60009765625,155,3.90000009536743,84,2,0
223,草菇（大黑头细花草）,100,23,92.3000030517578,2.70000004768372,0.200000002980232,1.60000002384186,2.70000004768372,0,0.0799999982118607,0.340000003576279,8,0.400000005960464,73,17,1.29999995231628,34,0,0
